"Transaction No. In Originating","Transaction No.","Security ID - Current","Security Name - Current","Model Portfolio Code","Created Date","Trade Date","Payment Date","Created by User","Business Transaction Code","Elementary Transaction Code","Elementary Transaction Code Name","Settlement Currency Code - Transaction","Net Proceeds PC","Net Proceeds QC","Net Proceeds SC","Settlement Date","Finance Account Name","Nominal","Current Value PC","Current Value QC"
"48459745","20171011002038","PD1000385","Project Holster 7 Revolver","MPD1000279",20171011,20171010,20171013,"Matthew Hare","GenCost","General Cost","General Cost","USD",7536.58,6031.92,6031.92,20171013,"DUE TO BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459734","20171011002032","PDI100073","Project Holster 7 (Netback)","MPDI100028",20171011,20171010,20171013,"Matthew Hare","GenCost","General Cost","General Cost","USD",-7536.58,-6031.92,-6031.92,20171013,"REVOLVER COMMIT DISCOUNT COST FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459734","20171011002032","PDI100073","Project Holster 7 (Netback)","MPDI100028",20171011,20171010,20171013,"Matthew Hare","GenCost","General Cost","General Cost","USD",-7536.58,-6031.92,-6031.92,20171013,"DUE FROM BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459714","20171011002018","PDI100030","Project Holster 3 (Netback)","MPDI100028",20171011,20171010,20171013,"Matthew Hare","GenCost","General Cost","General Cost","USD",-6981.80,-5587.90,-5587.90,20171013,"REVOLVER COMMIT DISCOUNT COST FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459714","20171011002018","PDI100030","Project Holster 3 (Netback)","MPDI100028",20171011,20171010,20171013,"Matthew Hare","GenCost","General Cost","General Cost","USD",-6981.80,-5587.90,-5587.90,20171013,"DUE FROM BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459713","20171011002017","PD1000294","Project Holster 3","MPD1000279",20171011,20171010,20171013,"Matthew Hare","GenCost","General Cost","General Cost","USD",6981.80,5587.90,5587.90,20171013,"COST OF INVESTMENT FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459713","20171011002017","PD1000294","Project Holster 3","MPD1000279",20171011,20171010,20171013,"Matthew Hare","GenCost","General Cost","General Cost","USD",6981.80,5587.90,5587.90,20171013,"DUE TO BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459702","20171011002011","PDI1000028","Project Holster (Netback)","MPDI100028",20171011,20171010,20171013,"Matthew Hare","GenCost","General Cost","General Cost","USD",-1119.58,-896.06,-896.06,20171013,"DUE FROM BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459702","20171011002011","PDI1000028","Project Holster (Netback)","MPDI100028",20171011,20171010,20171013,"Matthew Hare","GenCost","General Cost","General Cost","USD",-1119.58,-896.06,-896.06,20171013,"REVOLVER COMMIT DISCOUNT COST FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459701","20171011002010","PD1000279","Project Holster","MPD1000279",20171011,20171010,20171013,"Matthew Hare","GenCost","General Cost","General Cost","USD",1119.58,896.06,896.06,20171013,"COST OF INVESTMENT FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459701","20171011002010","PD1000279","Project Holster","MPD1000279",20171011,20171010,20171013,"Matthew Hare","GenCost","General Cost","General Cost","USD",1119.58,896.06,896.06,20171013,"DUE TO BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459700","20171011002009","PDI100073","Project Holster 7 (Netback)","MPDI100028",20171012,20171010,20171013,"Batch job user","GenCost","General Cost","General Cost","USD",0.00,0.00,0.00,20171013,"REALIZED SECURITY GL FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459700","20171011002009","PDI100073","Project Holster 7 (Netback)","MPDI100028",20171012,20171010,20171013,"Batch job user","GenCost","General Cost","General Cost","USD",0.00,0.00,0.00,20171013,"REALIZED CURR GL FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459700","20171011002009","PDI100073","Project Holster 7 (Netback)","MPDI100028",20171012,20171010,20171013,"Batch job user","GenCost","General Cost","General Cost","USD",0.00,0.00,0.00,20171013,"REVOLVER COMMIT DISCOUNT COST FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459700","20171011002009","PDI100073","Project Holster 7 (Netback)","MPDI100028",20171012,20171010,20171013,"Batch job user","GenCost","General Cost","General Cost","USD",0.00,0.00,0.00,20171013,"REALIZED SECURITY GL FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459699","20171011002008","PDI100030","Project Holster 3 (Netback)","MPDI100028",20171012,20171010,20171013,"Batch job user","GenCost","General Cost","General Cost","USD",0.00,0.00,0.00,20171013,"REVOLVER COMMIT DISCOUNT COST FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459699","20171011002008","PDI100030","Project Holster 3 (Netback)","MPDI100028",20171012,20171010,20171013,"Batch job user","GenCost","General Cost","General Cost","USD",0.00,0.00,0.00,20171013,"REALIZED SECURITY GL FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459699","20171011002008","PDI100030","Project Holster 3 (Netback)","MPDI100028",20171012,20171010,20171013,"Batch job user","GenCost","General Cost","General Cost","USD",0.00,0.00,0.00,20171013,"REALIZED CURR GL FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459699","20171011002008","PDI100030","Project Holster 3 (Netback)","MPDI100028",20171012,20171010,20171013,"Batch job user","GenCost","General Cost","General Cost","USD",0.00,0.00,0.00,20171013,"REALIZED SECURITY GL FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459698","20171011002007","PDI1000028","Project Holster (Netback)","MPDI100028",20171012,20171010,20171013,"Batch job user","GenCost","General Cost","General Cost","USD",0.00,0.00,0.00,20171013,"REVOLVER COMMIT DISCOUNT COST FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459698","20171011002007","PDI1000028","Project Holster (Netback)","MPDI100028",20171012,20171010,20171013,"Batch job user","GenCost","General Cost","General Cost","USD",0.00,0.00,0.00,20171013,"REALIZED SECURITY GL FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459698","20171011002007","PDI1000028","Project Holster (Netback)","MPDI100028",20171012,20171010,20171013,"Batch job user","GenCost","General Cost","General Cost","USD",0.00,0.00,0.00,20171013,"REALIZED SECURITY GL FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"48459698","20171011002007","PDI1000028","Project Holster (Netback)","MPDI100028",20171012,20171010,20171013,"Batch job user","GenCost","General Cost","General Cost","USD",0.00,0.00,0.00,20171013,"REALIZED CURR GL FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74569","20171011002006","PDI100073","Project Holster 7 (Netback)","MPDI100028",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-122992.73,-98437.50,-98437.50,20171013,"REVOLVER COMMIT DISCOUNT COST FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74569","20171011002006","PDI100073","Project Holster 7 (Netback)","MPDI100028",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-122992.73,-98437.50,-98437.50,20171013,"DUE FROM BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74568","20171011002005","PDI100030","Project Holster 3 (Netback)","MPDI100028",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-54663.44,-43750.00,-43750.00,20171013,"DUE FROM BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74568","20171011002005","PDI100030","Project Holster 3 (Netback)","MPDI100028",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-54663.44,-43750.00,-43750.00,20171013,"REVOLVER COMMIT DISCOUNT COST FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74567","20171011002004","PDI1000028","Project Holster (Netback)","MPDI100028",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-184489.10,-147656.25,-147656.25,20171013,"DUE FROM BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74567","20171011002004","PDI1000028","Project Holster (Netback)","MPDI100028",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-184489.10,-147656.25,-147656.25,20171013,"REVOLVER COMMIT DISCOUNT COST FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74566","20171011002003","PDI100073","Project Holster 7 (Netback)","MPDI100028",20171013,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",24005.40,19212.77,19212.77,20171013,"REVOLVER COMMIT DISCOUNT COST FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74566","20171011002003","PDI100073","Project Holster 7 (Netback)","MPDI100028",20171013,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",24005.40,19212.77,19212.77,20171013,"DUE TO BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74565","20171011002002","PDI1000031","Project Holster 4 (Netback)","MPDI100028",20171013,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",39815.51,31866.43,31866.43,20171013,"REVOLVER COMMIT DISCOUNT COST FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74565","20171011002002","PDI1000031","Project Holster 4 (Netback)","MPDI100028",20171013,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",39815.51,31866.43,31866.43,20171013,"DUE TO BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74564","20171011002001","PDI1000028","Project Holster (Netback)","MPDI100028",20171013,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",15733.87,12592.64,12592.64,20171013,"REVOLVER COMMIT DISCOUNT COST FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74564","20171011002001","PDI1000028","Project Holster (Netback)","MPDI100028",20171013,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",15733.87,12592.64,12592.64,20171013,"DUE TO BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74563","20171011002000","PD1000385","Project Holster 7 Revolver","MPD1000279",20171013,20171010,20171013,"Server job user","Buy","Buy","Buy","USD",725664.60,580787.23,580787.23,20171013,"DUE TO BROKER FGN DIR PRIV DEBT",600000.0000000,725664.60,580787.23
"74563","20171011002000","PD1000385","Project Holster 7 Revolver","MPD1000279",20171013,20171010,20171013,"Server job user","Buy","Buy","Buy","USD",725664.60,580787.23,580787.23,20171013,"COST OF INVESTMENT FGN DIR PRIV DEBT",600000.0000000,725664.60,580787.23
"74562","20171011001999","PD1000302","Project Holster 4 Revolver","MPD1000279",20171013,20171010,20171013,"Server job user","Buy","Buy","Buy","USD",1439533.29,1152133.57,1152133.57,20171013,"COST OF INVESTMENT FGN DIR PRIV DEBT",1184000.0000000,1439533.29,1152133.57
"74562","20171011001999","PD1000302","Project Holster 4 Revolver","MPD1000279",20171013,20171010,20171013,"Server job user","Buy","Buy","Buy","USD",1439533.29,1152133.57,1152133.57,20171013,"DUE TO BROKER FGN DIR PRIV DEBT",1184000.0000000,1439533.29,1152133.57
"74561","20171011001998","PD1000279","Project Holster","MPD1000279",20171013,20171010,20171013,"Server job user","Buy","Buy","Buy","USD",827644.88,662407.36,662407.36,20171013,"COST OF INVESTMENT FGN DIR PRIV DEBT",675000.0000000,827644.88,662407.36
"74561","20171011001998","PD1000279","Project Holster","MPD1000279",20171013,20171010,20171013,"Server job user","Buy","Buy","Buy","USD",827644.88,662407.36,662407.36,20171013,"DUE TO BROKER FGN DIR PRIV DEBT",675000.0000000,827644.88,662407.36
"74560","20171011001997","PD1000334","Project Holster - Public","MPD1000279",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-68674.32,-54963.64,-54963.64,20171013,"OTHER INCOME FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74560","20171011001997","PD1000334","Project Holster - Public","MPD1000279",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-68674.32,-54963.64,-54963.64,20171013,"TAX EXP FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74560","20171011001997","PD1000334","Project Holster - Public","MPD1000279",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-68674.32,-54963.64,-54963.64,20171013,"DUE FROM BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74560","20171011001997","PD1000334","Project Holster - Public","MPD1000279",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-68674.32,-54963.64,-54963.64,20171013,"DUE TO BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74559","20171011001996","PD1000397","Project Holster 8 Revolver","MPD1000279",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-1231.53,-985.66,-985.66,20171013,"DUE FROM BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74559","20171011001996","PD1000397","Project Holster 8 Revolver","MPD1000279",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-1231.53,-985.66,-985.66,20171013,"OTHER INCOME FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74558","20171011001995","PD1000369","Project Holster 6 Revolver","MPD1000279",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-11475.11,-9184.13,-9184.13,20171013,"DUE TO BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74558","20171011001995","PD1000369","Project Holster 6 Revolver","MPD1000279",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-11475.11,-9184.13,-9184.13,20171013,"DUE FROM BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74558","20171011001995","PD1000369","Project Holster 6 Revolver","MPD1000279",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-11475.11,-9184.13,-9184.13,20171013,"OTHER INCOME FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74558","20171011001995","PD1000369","Project Holster 6 Revolver","MPD1000279",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-11475.11,-9184.13,-9184.13,20171013,"TAX EXP FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74557","20171011001994","PD1000370","Project Holster 6 - CAD","MPD1000310",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","CAD",-2369.79,-2369.79,-2369.79,20171013,"DUE FROM BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74557","20171011001994","PD1000370","Project Holster 6 - CAD","MPD1000310",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","CAD",-2369.79,-2369.79,-2369.79,20171013,"OTHER INCOME FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74556","20171011001993","PD1000310","Project Holster 5 - CAD","MPD1000310",20171013,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","CAD",-1093.77,-1093.77,-1093.77,20171013,"OTHER INCOME FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74556","20171011001993","PD1000310","Project Holster 5 - CAD","MPD1000310",20171013,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","CAD",-1093.77,-1093.77,-1093.77,20171013,"DUE FROM BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74555","20171011001992","PD1000309","Project Holster 5","MPD1000279",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-45670.41,-36552.41,-36552.41,20171013,"DUE FROM BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74555","20171011001992","PD1000309","Project Holster 5","MPD1000279",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-45670.41,-36552.41,-36552.41,20171013,"DUE TO BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74555","20171011001992","PD1000309","Project Holster 5","MPD1000279",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-45670.41,-36552.41,-36552.41,20171013,"TAX EXP FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74555","20171011001992","PD1000309","Project Holster 5","MPD1000279",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-45670.41,-36552.41,-36552.41,20171013,"OTHER INCOME FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74554","20171011001991","PD1000302","Project Holster 4 Revolver","MPD1000279",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-18746.93,-15004.15,-15004.15,20171013,"DUE TO BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74554","20171011001991","PD1000302","Project Holster 4 Revolver","MPD1000279",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-18746.93,-15004.15,-15004.15,20171013,"DUE FROM BROKER FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74554","20171011001991","PD1000302","Project Holster 4 Revolver","MPD1000279",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-18746.93,-15004.15,-15004.15,20171013,"TAX EXP FGN DIR PRIV DEBT",0.0000000,0.00,0.00
"74554","20171011001991","PD1000302","Project Holster 4 Revolver","MPD1000279",20171012,20171010,20171013,"Server job user","GenCost","General Cost","General Cost","USD",-18746.93,-15004.15,-15004.15,20171013,"OTHER INCOME FGN DIR PRIV DEBT",0.0000000,0.00,0.00
